log_id,user_id,family_id,appliance_id,appliance_type,device_name,event_type,action_type,operation_state,mode,started_at,ended_at,usage_date,duration_minutes,energy_kwh,error_code,source,dataset_split,period_label,expected_base_cycle_days,expected_changed_cycle_days,expected_base_daily_frequency,expected_changed_daily_frequency,expected_change_type,created_at
TRAIN_000011193,U018,F018,F018_ROBOT_CLEANER,robot_cleaner,F018_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T10:06:00+09:00,2025-10-04T11:00:00+09:00,2025-10-04,54,0.158,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:00:00+09:00
TRAIN_000021535,U034,F034,F034_ROBOT_CLEANER,robot_cleaner,F034_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T10:08:00+09:00,2025-10-04T11:00:00+09:00,2025-10-04,52,0.16,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:00:00+09:00
TRAIN_000063171,U099,F099,F099_ROBOT_CLEANER,robot_cleaner,F099_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T10:09:00+09:00,2025-10-04T11:25:00+09:00,2025-10-04,76,0.214,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,2,interval_and_frequency_change,2025-10-04T11:25:00+09:00
TRAIN_000003447,U006,F006,F006_ROBOT_CLEANER,robot_cleaner,F006_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T10:13:00+09:00,2025-10-04T11:18:00+09:00,2025-10-04,65,0.136,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:18:00+09:00
TRAIN_000024160,U038,F038,F038_ROBOT_CLEANER,robot_cleaner,F038_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T10:15:00+09:00,2025-10-04T11:12:00+09:00,2025-10-04,57,0.24,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:12:00+09:00
TRAIN_000009935,U016,F016,F016_ROBOT_CLEANER,robot_cleaner,F016_robot_cleaner,usage,start,completed,auto_clean,2025-10-04T10:16:00+09:00,2025-10-04T11:01:00+09:00,2025-10-04,45,0.241,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:01:00+09:00
TRAIN_000029980,U047,F047,F047_ROBOT_CLEANER,robot_cleaner,F047_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T10:17:00+09:00,2025-10-04T11:25:00+09:00,2025-10-04,68,0.152,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:25:00+09:00
TRAIN_000005389,U009,F009,F009_ROBOT_CLEANER,robot_cleaner,F009_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T10:19:00+09:00,2025-10-04T11:17:00+09:00,2025-10-04,58,0.207,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:17:00+09:00
TRAIN_000015775,U025,F025,F025_ROBOT_CLEANER,robot_cleaner,F025_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T10:20:00+09:00,2025-10-04T11:02:00+09:00,2025-10-04,42,0.173,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:02:00+09:00
TRAIN_000036354,U057,F057,F057_ROBOT_CLEANER,robot_cleaner,F057_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T10:21:00+09:00,2025-10-04T11:17:00+09:00,2025-10-04,56,0.226,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:17:00+09:00
TRAIN_000066300,U105,F105,F105_ROBOT_CLEANER,robot_cleaner,F105_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T10:22:00+09:00,2025-10-04T11:16:00+09:00,2025-10-04,54,0.177,,multi_family_synthetic_thinq_like_log,train,base_routine,1,3,1,1,interval_change,2025-10-04T11:16:00+09:00
TRAIN_000040846,U064,F064,F064_ROBOT_CLEANER,robot_cleaner,F064_robot_cleaner,usage,start,completed,auto_clean,2025-10-04T10:27:00+09:00,2025-10-04T11:26:00+09:00,2025-10-04,59,0.147,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:26:00+09:00
TRAIN_000013155,U021,F021,F021_ROBOT_CLEANER,robot_cleaner,F021_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T10:28:00+09:00,2025-10-04T11:13:00+09:00,2025-10-04,45,0.183,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:13:00+09:00
TRAIN_000040203,U063,F063,F063_ROBOT_CLEANER,robot_cleaner,F063_robot_cleaner,usage,start,completed,auto_clean,2025-10-04T10:30:00+09:00,2025-10-04T11:23:00+09:00,2025-10-04,53,0.198,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:23:00+09:00
TRAIN_000025446,U040,F040,F040_ROBOT_CLEANER,robot_cleaner,F040_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T10:38:00+09:00,2025-10-04T11:38:00+09:00,2025-10-04,60,0.203,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:38:00+09:00
TRAIN_000053598,U084,F084,F084_ROBOT_CLEANER,robot_cleaner,F084_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T10:39:00+09:00,2025-10-04T11:38:00+09:00,2025-10-04,59,0.222,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-10-04T11:38:00+09:00
TRAIN_000060612,U095,F095,F095_ROBOT_CLEANER,robot_cleaner,F095_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T10:40:00+09:00,2025-10-04T11:29:00+09:00,2025-10-04,49,0.229,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,2,interval_and_frequency_change,2025-10-04T11:29:00+09:00
TRAIN_000042122,U066,F066,F066_ROBOT_CLEANER,robot_cleaner,F066_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T10:47:00+09:00,2025-10-04T12:04:00+09:00,2025-10-04,77,0.184,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T12:04:00+09:00
TRAIN_000049173,U077,F077,F077_ROBOT_CLEANER,robot_cleaner,F077_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T10:53:00+09:00,2025-10-04T12:02:00+09:00,2025-10-04,69,0.203,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-10-04T12:02:00+09:00
TRAIN_000008002,U013,F013,F013_ROBOT_CLEANER,robot_cleaner,F013_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T10:56:00+09:00,2025-10-04T11:48:00+09:00,2025-10-04,52,0.181,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:48:00+09:00
TRAIN_000061910,U097,F097,F097_ROBOT_CLEANER,robot_cleaner,F097_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T10:59:00+09:00,2025-10-04T12:01:00+09:00,2025-10-04,62,0.223,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,2,interval_and_frequency_change,2025-10-04T12:01:00+09:00
TRAIN_000008662,U014,F014,F014_ROBOT_CLEANER,robot_cleaner,F014_robot_cleaner,usage,start,completed,auto_clean,2025-10-04T11:04:00+09:00,2025-10-04T11:47:00+09:00,2025-10-04,43,0.186,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T11:47:00+09:00
TRAIN_000043427,U068,F068,F068_ROBOT_CLEANER,robot_cleaner,F068_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T11:06:00+09:00,2025-10-04T12:07:00+09:00,2025-10-04,61,0.151,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-10-04T12:07:00+09:00
TRAIN_000058720,U092,F092,F092_ROBOT_CLEANER,robot_cleaner,F092_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T11:08:00+09:00,2025-10-04T11:55:00+09:00,2025-10-04,47,0.167,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,2,interval_and_frequency_change,2025-10-04T11:55:00+09:00
TRAIN_000056155,U088,F088,F088_ROBOT_CLEANER,robot_cleaner,F088_robot_cleaner,usage,start,completed,auto_clean,2025-10-04T11:11:00+09:00,2025-10-04T12:07:00+09:00,2025-10-04,56,0.188,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-10-04T12:07:00+09:00
TRAIN_000041475,U065,F065,F065_ROBOT_CLEANER,robot_cleaner,F065_robot_cleaner,usage,start,completed,auto_clean,2025-10-04T11:13:00+09:00,2025-10-04T12:13:00+09:00,2025-10-04,60,0.137,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T12:13:00+09:00
TRAIN_000027379,U043,F043,F043_ROBOT_CLEANER,robot_cleaner,F043_robot_cleaner,usage,start,completed,auto_clean,2025-10-04T11:14:00+09:00,2025-10-04T12:20:00+09:00,2025-10-04,66,0.158,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T12:20:00+09:00
TRAIN_000061240,U096,F096,F096_ROBOT_CLEANER,robot_cleaner,F096_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T11:16:00+09:00,2025-10-04T12:12:00+09:00,2025-10-04,56,0.19,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,2,interval_and_frequency_change,2025-10-04T12:12:00+09:00
TRAIN_000033803,U053,F053,F053_ROBOT_CLEANER,robot_cleaner,F053_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T11:19:00+09:00,2025-10-04T12:02:00+09:00,2025-10-04,43,0.169,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T12:02:00+09:00
TRAIN_000055511,U087,F087,F087_ROBOT_CLEANER,robot_cleaner,F087_robot_cleaner,usage,start,completed,auto_clean,2025-10-04T11:20:00+09:00,2025-10-04T12:19:00+09:00,2025-10-04,59,0.179,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-10-04T12:19:00+09:00
TRAIN_000019008,U030,F030,F030_ROBOT_CLEANER,robot_cleaner,F030_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T11:26:00+09:00,2025-10-04T12:24:00+09:00,2025-10-04,58,0.192,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T12:24:00+09:00
TRAIN_000042794,U067,F067,F067_ROBOT_CLEANER,robot_cleaner,F067_robot_cleaner,usage,start,completed,auto_clean,2025-10-04T11:28:00+09:00,2025-10-04T12:25:00+09:00,2025-10-04,57,0.231,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-10-04T12:25:00+09:00
TRAIN_000006704,U011,F011,F011_ROBOT_CLEANER,robot_cleaner,F011_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T11:29:00+09:00,2025-10-04T12:35:00+09:00,2025-10-04,66,0.177,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T12:35:00+09:00
TRAIN_000062545,U098,F098,F098_ROBOT_CLEANER,robot_cleaner,F098_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T11:36:00+09:00,2025-10-04T12:36:00+09:00,2025-10-04,60,0.156,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,2,interval_and_frequency_change,2025-10-04T12:36:00+09:00
TRAIN_000031254,U049,F049,F049_ROBOT_CLEANER,robot_cleaner,F049_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T11:39:00+09:00,2025-10-04T12:21:00+09:00,2025-10-04,42,0.156,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T12:21:00+09:00
TRAIN_000049814,U078,F078,F078_ROBOT_CLEANER,robot_cleaner,F078_robot_cleaner,usage,start,completed,auto_clean,2025-10-04T11:44:00+09:00,2025-10-04T12:41:00+09:00,2025-10-04,57,0.214,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-10-04T12:41:00+09:00
TRAIN_000016426,U026,F026,F026_ROBOT_CLEANER,robot_cleaner,F026_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T11:47:00+09:00,2025-10-04T12:49:00+09:00,2025-10-04,62,0.181,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T12:49:00+09:00
TRAIN_000068315,U109,F109,F109_ROBOT_CLEANER,robot_cleaner,F109_robot_cleaner,usage,start,completed,auto_clean,2025-10-04T11:49:00+09:00,2025-10-04T13:00:00+09:00,2025-10-04,71,0.195,,multi_family_synthetic_thinq_like_log,train,base_routine,1,3,1,1,interval_change,2025-10-04T13:00:00+09:00
TRAIN_000000865,U002,F002,F002_ROBOT_CLEANER,robot_cleaner,F002_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T11:52:00+09:00,2025-10-04T12:37:00+09:00,2025-10-04,45,0.172,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T12:37:00+09:00
TRAIN_000002147,U004,F004,F004_ROBOT_CLEANER,robot_cleaner,F004_robot_cleaner,usage,start,completed,auto_clean,2025-10-04T11:59:00+09:00,2025-10-04T13:01:00+09:00,2025-10-04,62,0.157,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T13:01:00+09:00
TRAIN_000004095,U007,F007,F007_ROBOT_CLEANER,robot_cleaner,F007_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T12:02:00+09:00,2025-10-04T12:58:00+09:00,2025-10-04,56,0.124,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T12:58:00+09:00
TRAIN_000068824,U110,F110,F110_ROBOT_CLEANER,robot_cleaner,F110_robot_cleaner,usage,start,completed,auto_clean,2025-10-04T12:05:00+09:00,2025-10-04T12:52:00+09:00,2025-10-04,47,0.178,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T12:52:00+09:00
TRAIN_000033164,U052,F052,F052_ROBOT_CLEANER,robot_cleaner,F052_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T12:10:00+09:00,2025-10-04T13:13:00+09:00,2025-10-04,63,0.194,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T13:13:00+09:00
TRAIN_000031893,U050,F050,F050_ROBOT_CLEANER,robot_cleaner,F050_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T12:11:00+09:00,2025-10-04T13:08:00+09:00,2025-10-04,57,0.207,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T13:08:00+09:00
TRAIN_000038913,U061,F061,F061_ROBOT_CLEANER,robot_cleaner,F061_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T12:14:00+09:00,2025-10-04T13:15:00+09:00,2025-10-04,61,0.221,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T13:15:00+09:00
TRAIN_000022847,U036,F036,F036_ROBOT_CLEANER,robot_cleaner,F036_robot_cleaner,usage,start,completed,auto_clean,2025-10-04T12:16:00+09:00,2025-10-04T13:19:00+09:00,2025-10-04,63,0.138,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T13:19:00+09:00
TRAIN_000020913,U033,F033,F033_ROBOT_CLEANER,robot_cleaner,F033_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T12:22:00+09:00,2025-10-04T13:34:00+09:00,2025-10-04,72,0.139,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T13:34:00+09:00
TRAIN_000028030,U044,F044,F044_ROBOT_CLEANER,robot_cleaner,F044_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T12:34:00+09:00,2025-10-04T13:36:00+09:00,2025-10-04,62,0.151,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T13:36:00+09:00
TRAIN_000054246,U085,F085,F085_ROBOT_CLEANER,robot_cleaner,F085_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T12:36:00+09:00,2025-10-04T13:26:00+09:00,2025-10-04,50,0.249,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-10-04T13:26:00+09:00
TRAIN_000047898,U075,F075,F075_ROBOT_CLEANER,robot_cleaner,F075_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T12:37:00+09:00,2025-10-04T13:49:00+09:00,2025-10-04,72,0.142,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-10-04T13:49:00+09:00
TRAIN_000063764,U100,F100,F100_ROBOT_CLEANER,robot_cleaner,F100_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T12:40:00+09:00,2025-10-04T13:28:00+09:00,2025-10-04,48,0.197,,multi_family_synthetic_thinq_like_log,train,base_routine,1,3,1,1,interval_change,2025-10-04T13:28:00+09:00
TRAIN_000047259,U074,F074,F074_ROBOT_CLEANER,robot_cleaner,F074_robot_cleaner,usage,start,completed,quiet_clean,2025-10-04T12:42:00+09:00,2025-10-04T13:40:00+09:00,2025-10-04,58,0.205,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-10-04T13:40:00+09:00
TRAIN_000023507,U037,F037,F037_ROBOT_CLEANER,robot_cleaner,F037_robot_cleaner,usage,start,completed,edge_clean,2025-10-04T12:59:00+09:00,2025-10-04T13:38:00+09:00,2025-10-04,39,0.155,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-10-04T13:38:00+09:00
TRAIN_000052059,U081,F081,F081_WASHER,washer,F081_washer,usage,start,completed,delicate,2025-10-04T16:20:00+09:00,2025-10-04T17:34:00+09:00,2025-10-04,74,0.644,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-10-04T17:34:00+09:00
TRAIN_000012169,U019,F019,F019_WASHER,washer,F019_washer,usage,start,completed,delicate,2025-10-04T17:15:00+09:00,2025-10-04T18:25:00+09:00,2025-10-04,70,0.581,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T18:25:00+09:00
TRAIN_000015448,U024,F024,F024_WASHER,washer,F024_washer,usage,start,completed,delicate,2025-10-04T17:19:00+09:00,2025-10-04T18:27:00+09:00,2025-10-04,68,0.561,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T18:27:00+09:00
TRAIN_000036052,U056,F056,F056_WASHER,washer,F056_washer,usage,start,completed,delicate,2025-10-04T17:26:00+09:00,2025-10-04T18:58:00+09:00,2025-10-04,92,0.617,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T18:58:00+09:00
TRAIN_000029665,U046,F046,F046_WASHER,washer,F046_washer,usage,start,completed,delicate,2025-10-04T17:47:00+09:00,2025-10-04T18:56:00+09:00,2025-10-04,69,0.471,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T18:56:00+09:00
TRAIN_000059574,U093,F093,F093_DISHWASHER,dishwasher,F093_dishwasher,usage,start,completed,quick,2025-10-04T17:59:00+09:00,2025-10-04T19:24:00+09:00,2025-10-04,85,0.965,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-10-04T19:24:00+09:00
TRAIN_000024487,U038,F038,F038_WASHER,washer,F038_washer,usage,start,completed,cotton,2025-10-04T18:15:00+09:00,2025-10-04T19:13:00+09:00,2025-10-04,58,0.702,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T19:13:00+09:00
TRAIN_000022519,U035,F035,F035_WASHER,washer,F035_washer,usage,start,completed,delicate,2025-10-04T18:16:00+09:00,2025-10-04T19:27:00+09:00,2025-10-04,71,0.344,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T19:27:00+09:00
TRAIN_000046944,U073,F073,F073_WASHER,washer,F073_washer,usage,start,completed,quick_wash,2025-10-04T18:17:00+09:00,2025-10-04T19:29:00+09:00,2025-10-04,72,0.689,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-10-04T19:29:00+09:00
TRAIN_000034772,U054,F054,F054_WASHER,washer,F054_washer,usage,start,completed,delicate,2025-10-04T18:27:00+09:00,2025-10-04T19:45:00+09:00,2025-10-04,78,0.466,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T19:45:00+09:00
TRAIN_000007043,U011,F011,F011_WASHER,washer,F011_washer,usage,start,completed,cotton,2025-10-04T18:28:00+09:00,2025-10-04T19:44:00+09:00,2025-10-04,76,0.509,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T19:44:00+09:00
TRAIN_000036690,U057,F057,F057_WASHER,washer,F057_washer,usage,start,completed,delicate,2025-10-04T18:34:00+09:00,2025-10-04T19:45:00+09:00,2025-10-04,71,0.712,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T19:45:00+09:00
TRAIN_000020495,U032,F032,F032_DISHWASHER,dishwasher,F032_dishwasher,usage,start,completed,intensive,2025-10-04T18:44:00+09:00,2025-10-04T20:07:00+09:00,2025-10-04,83,1.145,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-10-04T20:07:00+09:00
TRAIN_000001842,U003,F003,F003_WASHER,washer,F003_washer,usage,start,completed,bedding,2025-10-04T18:48:00+09:00,2025-10-04T19:59:00+09:00,2025-10-04,71,0.531,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T19:59:00+09:00
TRAIN_000040544,U063,F063,F063_WASHER,washer,F063_washer,usage,start,completed,quick_wash,2025-10-04T18:49:00+09:00,2025-10-04T19:50:00+09:00,2025-10-04,61,0.614,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T19:50:00+09:00
TRAIN_000030308,U047,F047,F047_WASHER,washer,F047_washer,usage,start,completed,cotton,2025-10-04T18:50:00+09:00,2025-10-04T19:51:00+09:00,2025-10-04,61,0.547,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T19:51:00+09:00
TRAIN_000066046,U104,F104,F104_WASHER,washer,F104_washer,usage,start,completed,bedding,2025-10-04T18:51:00+09:00,2025-10-04T19:54:00+09:00,2025-10-04,63,0.376,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T19:54:00+09:00
TRAIN_000012056,U019,F019,F019_DISHWASHER,dishwasher,F019_dishwasher,usage,start,completed,intensive,2025-10-04T18:55:00+09:00,2025-10-04T20:23:00+09:00,2025-10-04,88,0.866,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-10-04T20:23:00+09:00
TRAIN_000025129,U039,F039,F039_WASHER,washer,F039_washer,usage,start,completed,quick_wash,2025-10-04T18:55:00+09:00,2025-10-04T19:52:00+09:00,2025-10-04,57,0.604,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T19:52:00+09:00
TRAIN_000044406,U069,F069,F069_WASHER,washer,F069_washer,usage,start,completed,delicate,2025-10-04T18:57:00+09:00,2025-10-04T20:13:00+09:00,2025-10-04,76,0.578,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-10-04T20:13:00+09:00
TRAIN_000058289,U091,F091,F091_DISHWASHER,dishwasher,F091_dishwasher,usage,start,completed,quick,2025-10-04T18:59:00+09:00,2025-10-04T19:53:00+09:00,2025-10-04,54,0.989,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-10-04T19:53:00+09:00
TRAIN_000042471,U066,F066,F066_WASHER,washer,F066_washer,usage,start,completed,bedding,2025-10-04T19:05:00+09:00,2025-10-04T20:17:00+09:00,2025-10-04,72,0.563,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T20:17:00+09:00
TRAIN_000044291,U069,F069,F069_DISHWASHER,dishwasher,F069_dishwasher,usage,start,completed,intensive,2025-10-04T19:07:00+09:00,2025-10-04T20:40:00+09:00,2025-10-04,93,1.026,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-10-04T20:40:00+09:00
TRAIN_000059789,U093,F093,F093_DRYER,dryer,F093_dryer,usage,start,completed,normal_dry,2025-10-04T19:10:00+09:00,2025-10-04T20:46:00+09:00,2025-10-04,96,1.159,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,2,interval_and_frequency_change,2025-10-04T20:46:00+09:00
TRAIN_000025779,U040,F040,F040_WASHER,washer,F040_washer,usage,start,completed,delicate,2025-10-04T19:15:00+09:00,2025-10-04T20:30:00+09:00,2025-10-04,75,0.497,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-10-04T20:30:00+09:00
TRAIN_000043757,U068,F068,F068_WASHER,washer,F068_washer,usage,start,completed,quick_wash,2025-10-04T19:15:00+09:00,2025-10-04T20:23:00+09:00,2025-10-04,68,0.56,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-10-04T20:23:00+09:00
TRAIN_000057118,U089,F089,F089_WASHER,washer,F089_washer,usage,start,completed,bedding,2025-10-04T19:16:00+09:00,2025-10-04T20:22:00+09:00,2025-10-04,66,0.366,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,2,interval_and_frequency_change,2025-10-04T20:22:00+09:00
TRAIN_000067052,U106,F106,F106_WASHER,washer,F106_washer,usage,start,completed,quick_wash,2025-10-04T19:18:00+09:00,2025-10-04T20:17:00+09:00,2025-10-04,59,0.569,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,interval_change,2025-10-04T20:17:00+09:00
TRAIN_000007579,U012,F012,F012_DISHWASHER,dishwasher,F012_dishwasher,usage,start,completed,quick,2025-10-04T19:25:00+09:00,2025-10-04T20:45:00+09:00,2025-10-04,80,0.87,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-10-04T20:45:00+09:00
TRAIN_000017291,U027,F027,F027_DISHWASHER,dishwasher,F027_dishwasher,usage,start,completed,intensive,2025-10-04T19:27:00+09:00,2025-10-04T20:47:00+09:00,2025-10-04,80,1.217,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-10-04T20:47:00+09:00
TRAIN_000048224,U075,F075,F075_WASHER,washer,F075_washer,usage,start,completed,delicate,2025-10-04T19:29:00+09:00,2025-10-04T21:06:00+09:00,2025-10-04,97,0.403,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-10-04T21:06:00+09:00
TRAIN_000053927,U084,F084,F084_WASHER,washer,F084_washer,usage,start,completed,quick_wash,2025-10-04T19:32:00+09:00,2025-10-04T20:38:00+09:00,2025-10-04,66,0.506,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-10-04T20:38:00+09:00
