log_id,user_id,family_id,appliance_id,appliance_type,device_name,event_type,action_type,operation_state,mode,started_at,ended_at,usage_date,duration_minutes,energy_kwh,error_code,source,dataset_split,period_label,created_at
TRAIN_000278,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-10-05T09:46:00+09:00,2025-10-05T10:43:00+09:00,2025-10-05,57,0.146,,dummy_thinq_like_log,train,base_routine,2025-10-05T10:43:00+09:00
TRAIN_000643,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-10-05T21:10:00+09:00,2025-10-05T22:29:00+09:00,2025-10-05,79,0.894,,dummy_thinq_like_log,train,base_routine,2025-10-05T22:29:00+09:00
TRAIN_000279,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-10-06T09:50:00+09:00,2025-10-06T10:57:00+09:00,2025-10-06,67,0.145,,dummy_thinq_like_log,train,base_routine,2025-10-06T10:57:00+09:00
TRAIN_000644,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-10-06T20:55:00+09:00,2025-10-06T22:05:00+09:00,2025-10-06,70,1.011,,dummy_thinq_like_log,train,base_routine,2025-10-06T22:05:00+09:00
TRAIN_000280,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-10-07T09:54:00+09:00,2025-10-07T10:34:00+09:00,2025-10-07,40,0.181,,dummy_thinq_like_log,train,base_routine,2025-10-07T10:34:00+09:00
TRAIN_000917,U001,F001,WM001,washer,세탁기,usage,start,completed,cotton,2025-10-07T18:49:00+09:00,2025-10-07T19:56:00+09:00,2025-10-07,67,0.503,,dummy_thinq_like_log,train,base_routine,2025-10-07T19:56:00+09:00
TRAIN_000918,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-10-07T21:00:00+09:00,2025-10-07T22:14:00+09:00,2025-10-07,74,1.219,,dummy_thinq_like_log,train,base_routine,2025-10-07T22:14:00+09:00
TRAIN_000645,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-10-07T21:25:00+09:00,2025-10-07T22:14:00+09:00,2025-10-07,49,1.093,,dummy_thinq_like_log,train,base_routine,2025-10-07T22:14:00+09:00
TRAIN_000281,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-10-08T10:06:00+09:00,2025-10-08T11:00:00+09:00,2025-10-08,54,0.216,,dummy_thinq_like_log,train,base_routine,2025-10-08T11:00:00+09:00
TRAIN_000646,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-10-08T21:32:00+09:00,2025-10-08T22:44:00+09:00,2025-10-08,72,1.073,,dummy_thinq_like_log,train,base_routine,2025-10-08T22:44:00+09:00
TRAIN_000282,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-10-09T10:06:00+09:00,2025-10-09T11:04:00+09:00,2025-10-09,58,0.227,,dummy_thinq_like_log,train,base_routine,2025-10-09T11:04:00+09:00
TRAIN_000647,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-10-09T21:10:00+09:00,2025-10-09T22:13:00+09:00,2025-10-09,63,0.819,,dummy_thinq_like_log,train,base_routine,2025-10-09T22:13:00+09:00
TRAIN_000283,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-10-10T09:58:00+09:00,2025-10-10T10:50:00+09:00,2025-10-10,52,0.157,,dummy_thinq_like_log,train,base_routine,2025-10-10T10:50:00+09:00
TRAIN_000919,U001,F001,WM001,washer,세탁기,usage,start,completed,delicate,2025-10-10T19:02:00+09:00,2025-10-10T19:56:00+09:00,2025-10-10,54,0.456,,dummy_thinq_like_log,train,base_routine,2025-10-10T19:56:00+09:00
TRAIN_000920,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-10-10T20:58:00+09:00,2025-10-10T22:44:00+09:00,2025-10-10,106,1.167,,dummy_thinq_like_log,train,base_routine,2025-10-10T22:44:00+09:00
TRAIN_000648,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-10-10T21:20:00+09:00,2025-10-10T22:19:00+09:00,2025-10-10,59,1.085,,dummy_thinq_like_log,train,base_routine,2025-10-10T22:19:00+09:00
TRAIN_000284,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-10-11T10:15:00+09:00,2025-10-11T11:07:00+09:00,2025-10-11,52,0.223,,dummy_thinq_like_log,train,base_routine,2025-10-11T11:07:00+09:00
TRAIN_000649,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-10-11T21:21:00+09:00,2025-10-11T22:27:00+09:00,2025-10-11,66,0.88,,dummy_thinq_like_log,train,base_routine,2025-10-11T22:27:00+09:00
TRAIN_000285,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-10-12T09:57:00+09:00,2025-10-12T10:49:00+09:00,2025-10-12,52,0.237,,dummy_thinq_like_log,train,base_routine,2025-10-12T10:49:00+09:00
TRAIN_000650,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-10-12T20:51:00+09:00,2025-10-12T22:18:00+09:00,2025-10-12,87,1.038,,dummy_thinq_like_log,train,base_routine,2025-10-12T22:18:00+09:00
TRAIN_000286,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-10-13T10:20:00+09:00,2025-10-13T11:29:00+09:00,2025-10-13,69,0.177,,dummy_thinq_like_log,train,base_routine,2025-10-13T11:29:00+09:00
TRAIN_000921,U001,F001,WM001,washer,세탁기,usage,start,completed,bedding,2025-10-13T19:02:00+09:00,2025-10-13T20:03:00+09:00,2025-10-13,61,0.474,,dummy_thinq_like_log,train,base_routine,2025-10-13T20:03:00+09:00
TRAIN_000651,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-10-13T21:04:00+09:00,2025-10-13T22:18:00+09:00,2025-10-13,74,0.846,,dummy_thinq_like_log,train,base_routine,2025-10-13T22:18:00+09:00
TRAIN_000922,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-10-13T21:14:00+09:00,2025-10-13T23:08:00+09:00,2025-10-13,114,1.501,,dummy_thinq_like_log,train,base_routine,2025-10-13T23:08:00+09:00
TRAIN_000287,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-10-14T10:05:00+09:00,2025-10-14T11:03:00+09:00,2025-10-14,58,0.275,,dummy_thinq_like_log,train,base_routine,2025-10-14T11:03:00+09:00
TRAIN_000652,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-10-14T21:11:00+09:00,2025-10-14T22:15:00+09:00,2025-10-14,64,1.143,,dummy_thinq_like_log,train,base_routine,2025-10-14T22:15:00+09:00
TRAIN_000288,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-10-15T10:03:00+09:00,2025-10-15T10:52:00+09:00,2025-10-15,49,0.209,,dummy_thinq_like_log,train,base_routine,2025-10-15T10:52:00+09:00
TRAIN_000653,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-10-15T21:18:00+09:00,2025-10-15T22:24:00+09:00,2025-10-15,66,0.869,,dummy_thinq_like_log,train,base_routine,2025-10-15T22:24:00+09:00
TRAIN_000289,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-10-16T10:03:00+09:00,2025-10-16T10:54:00+09:00,2025-10-16,51,0.207,,dummy_thinq_like_log,train,base_routine,2025-10-16T10:54:00+09:00
TRAIN_000923,U001,F001,WM001,washer,세탁기,usage,start,completed,cotton,2025-10-16T19:07:00+09:00,2025-10-16T20:18:00+09:00,2025-10-16,71,0.483,,dummy_thinq_like_log,train,base_routine,2025-10-16T20:18:00+09:00
TRAIN_000924,U001,F001,DR001,dryer,건조기,usage,start,completed,normal_dry,2025-10-16T21:05:00+09:00,2025-10-16T22:42:00+09:00,2025-10-16,97,1.459,,dummy_thinq_like_log,train,base_routine,2025-10-16T22:42:00+09:00
TRAIN_000654,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-10-16T21:15:00+09:00,2025-10-16T22:20:00+09:00,2025-10-16,65,0.961,,dummy_thinq_like_log,train,base_routine,2025-10-16T22:20:00+09:00
TRAIN_000290,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-10-17T09:53:00+09:00,2025-10-17T10:50:00+09:00,2025-10-17,57,0.18,,dummy_thinq_like_log,train,base_routine,2025-10-17T10:50:00+09:00
TRAIN_000655,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-10-17T20:49:00+09:00,2025-10-17T21:45:00+09:00,2025-10-17,56,0.904,,dummy_thinq_like_log,train,base_routine,2025-10-17T21:45:00+09:00
TRAIN_000291,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-10-18T09:53:00+09:00,2025-10-18T10:51:00+09:00,2025-10-18,58,0.122,,dummy_thinq_like_log,train,base_routine,2025-10-18T10:51:00+09:00
TRAIN_000656,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-10-18T21:07:00+09:00,2025-10-18T22:17:00+09:00,2025-10-18,70,0.841,,dummy_thinq_like_log,train,base_routine,2025-10-18T22:17:00+09:00
TRAIN_000292,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-10-19T09:40:00+09:00,2025-10-19T10:27:00+09:00,2025-10-19,47,0.137,,dummy_thinq_like_log,train,base_routine,2025-10-19T10:27:00+09:00
TRAIN_000925,U001,F001,WM001,washer,세탁기,usage,start,completed,cotton,2025-10-19T19:18:00+09:00,2025-10-19T20:19:00+09:00,2025-10-19,61,0.537,,dummy_thinq_like_log,train,base_routine,2025-10-19T20:19:00+09:00
TRAIN_000657,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-10-19T21:00:00+09:00,2025-10-19T22:38:00+09:00,2025-10-19,98,0.957,,dummy_thinq_like_log,train,base_routine,2025-10-19T22:38:00+09:00
TRAIN_000926,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-10-19T21:14:00+09:00,2025-10-19T22:26:00+09:00,2025-10-19,72,1.32,,dummy_thinq_like_log,train,base_routine,2025-10-19T22:26:00+09:00
TRAIN_000293,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-10-20T09:59:00+09:00,2025-10-20T10:55:00+09:00,2025-10-20,56,0.159,,dummy_thinq_like_log,train,base_routine,2025-10-20T10:55:00+09:00
TRAIN_000658,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-10-20T20:52:00+09:00,2025-10-20T21:52:00+09:00,2025-10-20,60,0.872,,dummy_thinq_like_log,train,base_routine,2025-10-20T21:52:00+09:00
TRAIN_000294,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-10-21T09:59:00+09:00,2025-10-21T10:43:00+09:00,2025-10-21,44,0.168,,dummy_thinq_like_log,train,base_routine,2025-10-21T10:43:00+09:00
TRAIN_000659,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-10-21T21:22:00+09:00,2025-10-21T22:30:00+09:00,2025-10-21,68,1.059,,dummy_thinq_like_log,train,base_routine,2025-10-21T22:30:00+09:00
TRAIN_000295,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-10-22T09:42:00+09:00,2025-10-22T10:37:00+09:00,2025-10-22,55,0.188,,dummy_thinq_like_log,train,base_routine,2025-10-22T10:37:00+09:00
TRAIN_000927,U001,F001,WM001,washer,세탁기,usage,start,completed,cotton,2025-10-22T18:57:00+09:00,2025-10-22T19:47:00+09:00,2025-10-22,50,0.559,,dummy_thinq_like_log,train,base_routine,2025-10-22T19:47:00+09:00
TRAIN_000928,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-10-22T21:09:00+09:00,2025-10-22T22:20:00+09:00,2025-10-22,71,1.365,,dummy_thinq_like_log,train,base_routine,2025-10-22T22:20:00+09:00
TRAIN_000660,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-10-22T21:25:00+09:00,2025-10-22T22:40:00+09:00,2025-10-22,75,0.88,,dummy_thinq_like_log,train,base_routine,2025-10-22T22:40:00+09:00
TRAIN_000296,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-10-23T09:40:00+09:00,2025-10-23T10:41:00+09:00,2025-10-23,61,0.182,,dummy_thinq_like_log,train,base_routine,2025-10-23T10:41:00+09:00
TRAIN_000661,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-10-23T21:03:00+09:00,2025-10-23T22:15:00+09:00,2025-10-23,72,0.917,,dummy_thinq_like_log,train,base_routine,2025-10-23T22:15:00+09:00
TRAIN_000297,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-10-24T10:07:00+09:00,2025-10-24T10:46:00+09:00,2025-10-24,39,0.18,,dummy_thinq_like_log,train,base_routine,2025-10-24T10:46:00+09:00
TRAIN_000662,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-10-24T20:58:00+09:00,2025-10-24T22:09:00+09:00,2025-10-24,71,1.008,,dummy_thinq_like_log,train,base_routine,2025-10-24T22:09:00+09:00
TRAIN_000298,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-10-25T09:45:00+09:00,2025-10-25T10:39:00+09:00,2025-10-25,54,0.179,,dummy_thinq_like_log,train,base_routine,2025-10-25T10:39:00+09:00
TRAIN_000929,U001,F001,WM001,washer,세탁기,usage,start,completed,quick_wash,2025-10-25T19:15:00+09:00,2025-10-25T20:27:00+09:00,2025-10-25,72,0.62,,dummy_thinq_like_log,train,base_routine,2025-10-25T20:27:00+09:00
TRAIN_000663,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-10-25T21:12:00+09:00,2025-10-25T22:29:00+09:00,2025-10-25,77,0.898,,dummy_thinq_like_log,train,base_routine,2025-10-25T22:29:00+09:00
TRAIN_000930,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-10-25T21:31:00+09:00,2025-10-25T22:37:00+09:00,2025-10-25,66,1.154,,dummy_thinq_like_log,train,base_routine,2025-10-25T22:37:00+09:00
TRAIN_000299,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-10-26T10:11:00+09:00,2025-10-26T11:14:00+09:00,2025-10-26,63,0.147,,dummy_thinq_like_log,train,base_routine,2025-10-26T11:14:00+09:00
TRAIN_000664,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-10-26T21:20:00+09:00,2025-10-26T22:36:00+09:00,2025-10-26,76,0.913,,dummy_thinq_like_log,train,base_routine,2025-10-26T22:36:00+09:00
TRAIN_000300,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-10-27T09:54:00+09:00,2025-10-27T10:40:00+09:00,2025-10-27,46,0.189,,dummy_thinq_like_log,train,base_routine,2025-10-27T10:40:00+09:00
TRAIN_000665,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-10-27T21:06:00+09:00,2025-10-27T22:41:00+09:00,2025-10-27,95,0.789,,dummy_thinq_like_log,train,base_routine,2025-10-27T22:41:00+09:00
TRAIN_000301,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-10-28T10:18:00+09:00,2025-10-28T11:10:00+09:00,2025-10-28,52,0.105,,dummy_thinq_like_log,train,base_routine,2025-10-28T11:10:00+09:00
TRAIN_000931,U001,F001,WM001,washer,세탁기,usage,start,completed,quick_wash,2025-10-28T18:33:00+09:00,2025-10-28T19:33:00+09:00,2025-10-28,60,0.494,,dummy_thinq_like_log,train,base_routine,2025-10-28T19:33:00+09:00
TRAIN_000932,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-10-28T20:38:00+09:00,2025-10-28T22:24:00+09:00,2025-10-28,106,1.399,,dummy_thinq_like_log,train,base_routine,2025-10-28T22:24:00+09:00
TRAIN_000666,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-10-28T21:01:00+09:00,2025-10-28T22:00:00+09:00,2025-10-28,59,0.976,,dummy_thinq_like_log,train,base_routine,2025-10-28T22:00:00+09:00
TRAIN_000302,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-10-29T10:13:00+09:00,2025-10-29T11:01:00+09:00,2025-10-29,48,0.163,,dummy_thinq_like_log,train,base_routine,2025-10-29T11:01:00+09:00
TRAIN_000667,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-10-29T21:08:00+09:00,2025-10-29T22:31:00+09:00,2025-10-29,83,0.97,,dummy_thinq_like_log,train,base_routine,2025-10-29T22:31:00+09:00
TRAIN_000303,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-10-30T10:01:00+09:00,2025-10-30T10:56:00+09:00,2025-10-30,55,0.171,,dummy_thinq_like_log,train,base_routine,2025-10-30T10:56:00+09:00
TRAIN_000668,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-10-30T21:24:00+09:00,2025-10-30T22:42:00+09:00,2025-10-30,78,0.92,,dummy_thinq_like_log,train,base_routine,2025-10-30T22:42:00+09:00
TRAIN_000304,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-10-31T09:44:00+09:00,2025-10-31T10:34:00+09:00,2025-10-31,50,0.154,,dummy_thinq_like_log,train,base_routine,2025-10-31T10:34:00+09:00
TRAIN_000933,U001,F001,WM001,washer,세탁기,usage,start,completed,quick_wash,2025-10-31T19:03:00+09:00,2025-10-31T20:17:00+09:00,2025-10-31,74,0.596,,dummy_thinq_like_log,train,base_routine,2025-10-31T20:17:00+09:00
TRAIN_000669,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-10-31T20:55:00+09:00,2025-10-31T22:10:00+09:00,2025-10-31,75,0.974,,dummy_thinq_like_log,train,base_routine,2025-10-31T22:10:00+09:00
TRAIN_000934,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-10-31T21:03:00+09:00,2025-10-31T22:26:00+09:00,2025-10-31,83,1.173,,dummy_thinq_like_log,train,base_routine,2025-10-31T22:26:00+09:00
TRAIN_000305,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-11-01T10:10:00+09:00,2025-11-01T10:53:00+09:00,2025-11-01,43,0.192,,dummy_thinq_like_log,train,base_routine,2025-11-01T10:53:00+09:00
TRAIN_000670,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-11-01T21:23:00+09:00,2025-11-01T22:33:00+09:00,2025-11-01,70,0.787,,dummy_thinq_like_log,train,base_routine,2025-11-01T22:33:00+09:00
TRAIN_000306,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-11-02T09:44:00+09:00,2025-11-02T10:38:00+09:00,2025-11-02,54,0.228,,dummy_thinq_like_log,train,base_routine,2025-11-02T10:38:00+09:00
TRAIN_000671,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-11-02T20:49:00+09:00,2025-11-02T22:12:00+09:00,2025-11-02,83,0.978,,dummy_thinq_like_log,train,base_routine,2025-11-02T22:12:00+09:00
TRAIN_000307,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-11-03T10:04:00+09:00,2025-11-03T11:15:00+09:00,2025-11-03,71,0.173,,dummy_thinq_like_log,train,base_routine,2025-11-03T11:15:00+09:00
TRAIN_000935,U001,F001,WM001,washer,세탁기,usage,start,completed,quick_wash,2025-11-03T19:01:00+09:00,2025-11-03T20:11:00+09:00,2025-11-03,70,0.513,,dummy_thinq_like_log,train,base_routine,2025-11-03T20:11:00+09:00
TRAIN_000936,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-11-03T21:02:00+09:00,2025-11-03T22:15:00+09:00,2025-11-03,73,1.521,,dummy_thinq_like_log,train,base_routine,2025-11-03T22:15:00+09:00
TRAIN_000672,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-11-03T21:34:00+09:00,2025-11-03T22:53:00+09:00,2025-11-03,79,0.997,,dummy_thinq_like_log,train,base_routine,2025-11-03T22:53:00+09:00
TRAIN_000308,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-11-04T10:09:00+09:00,2025-11-04T11:05:00+09:00,2025-11-04,56,0.148,,dummy_thinq_like_log,train,base_routine,2025-11-04T11:05:00+09:00
TRAIN_000673,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-11-04T21:24:00+09:00,2025-11-04T22:41:00+09:00,2025-11-04,77,0.886,,dummy_thinq_like_log,train,base_routine,2025-11-04T22:41:00+09:00
TRAIN_000309,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-11-05T10:05:00+09:00,2025-11-05T11:03:00+09:00,2025-11-05,58,0.197,,dummy_thinq_like_log,train,base_routine,2025-11-05T11:03:00+09:00
TRAIN_000674,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-11-05T21:35:00+09:00,2025-11-05T22:48:00+09:00,2025-11-05,73,0.87,,dummy_thinq_like_log,train,base_routine,2025-11-05T22:48:00+09:00
TRAIN_000310,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-11-06T09:47:00+09:00,2025-11-06T10:50:00+09:00,2025-11-06,63,0.215,,dummy_thinq_like_log,train,base_routine,2025-11-06T10:50:00+09:00
TRAIN_000937,U001,F001,WM001,washer,세탁기,usage,start,completed,cotton,2025-11-06T19:16:00+09:00,2025-11-06T20:26:00+09:00,2025-11-06,70,0.635,,dummy_thinq_like_log,train,base_routine,2025-11-06T20:26:00+09:00
TRAIN_000938,U001,F001,DR001,dryer,건조기,usage,start,completed,normal_dry,2025-11-06T21:23:00+09:00,2025-11-06T22:49:00+09:00,2025-11-06,86,1.252,,dummy_thinq_like_log,train,base_routine,2025-11-06T22:49:00+09:00
TRAIN_000675,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-11-06T21:33:00+09:00,2025-11-06T22:54:00+09:00,2025-11-06,81,0.781,,dummy_thinq_like_log,train,base_routine,2025-11-06T22:54:00+09:00
TRAIN_000311,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-11-07T10:03:00+09:00,2025-11-07T10:50:00+09:00,2025-11-07,47,0.196,,dummy_thinq_like_log,train,base_routine,2025-11-07T10:50:00+09:00
TRAIN_000676,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-11-07T20:49:00+09:00,2025-11-07T22:06:00+09:00,2025-11-07,77,0.817,,dummy_thinq_like_log,train,base_routine,2025-11-07T22:06:00+09:00
TRAIN_000312,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-11-08T10:09:00+09:00,2025-11-08T10:49:00+09:00,2025-11-08,40,0.17,,dummy_thinq_like_log,train,base_routine,2025-11-08T10:49:00+09:00
TRAIN_000677,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-11-08T20:50:00+09:00,2025-11-08T22:14:00+09:00,2025-11-08,84,0.798,,dummy_thinq_like_log,train,base_routine,2025-11-08T22:14:00+09:00
TRAIN_000313,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-11-09T09:41:00+09:00,2025-11-09T10:37:00+09:00,2025-11-09,56,0.163,,dummy_thinq_like_log,train,base_routine,2025-11-09T10:37:00+09:00
TRAIN_000939,U001,F001,WM001,washer,세탁기,usage,start,completed,quick_wash,2025-11-09T19:08:00+09:00,2025-11-09T20:08:00+09:00,2025-11-09,60,0.514,,dummy_thinq_like_log,train,base_routine,2025-11-09T20:08:00+09:00
TRAIN_000678,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-11-09T20:52:00+09:00,2025-11-09T22:17:00+09:00,2025-11-09,85,0.949,,dummy_thinq_like_log,train,base_routine,2025-11-09T22:17:00+09:00
TRAIN_000940,U001,F001,DR001,dryer,건조기,usage,start,completed,normal_dry,2025-11-09T21:10:00+09:00,2025-11-09T22:34:00+09:00,2025-11-09,84,1.109,,dummy_thinq_like_log,train,base_routine,2025-11-09T22:34:00+09:00
TRAIN_000314,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-11-10T09:53:00+09:00,2025-11-10T11:03:00+09:00,2025-11-10,70,0.175,,dummy_thinq_like_log,train,base_routine,2025-11-10T11:03:00+09:00
TRAIN_000679,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-11-10T21:22:00+09:00,2025-11-10T22:42:00+09:00,2025-11-10,80,0.947,,dummy_thinq_like_log,train,base_routine,2025-11-10T22:42:00+09:00
TRAIN_000315,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-11-11T09:56:00+09:00,2025-11-11T10:49:00+09:00,2025-11-11,53,0.182,,dummy_thinq_like_log,train,base_routine,2025-11-11T10:49:00+09:00
TRAIN_000680,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-11-11T20:47:00+09:00,2025-11-11T22:11:00+09:00,2025-11-11,84,1.007,,dummy_thinq_like_log,train,base_routine,2025-11-11T22:11:00+09:00
TRAIN_000316,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-11-12T09:54:00+09:00,2025-11-12T10:53:00+09:00,2025-11-12,59,0.215,,dummy_thinq_like_log,train,base_routine,2025-11-12T10:53:00+09:00
TRAIN_000941,U001,F001,WM001,washer,세탁기,usage,start,completed,bedding,2025-11-12T18:58:00+09:00,2025-11-12T20:13:00+09:00,2025-11-12,75,0.604,,dummy_thinq_like_log,train,base_routine,2025-11-12T20:13:00+09:00
TRAIN_000942,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-11-12T21:17:00+09:00,2025-11-12T22:39:00+09:00,2025-11-12,82,1.353,,dummy_thinq_like_log,train,base_routine,2025-11-12T22:39:00+09:00
TRAIN_000681,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-11-12T21:22:00+09:00,2025-11-12T22:32:00+09:00,2025-11-12,70,0.966,,dummy_thinq_like_log,train,base_routine,2025-11-12T22:32:00+09:00
TRAIN_000317,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-11-13T10:14:00+09:00,2025-11-13T11:11:00+09:00,2025-11-13,57,0.198,,dummy_thinq_like_log,train,base_routine,2025-11-13T11:11:00+09:00
TRAIN_000682,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-11-13T21:29:00+09:00,2025-11-13T22:34:00+09:00,2025-11-13,65,0.773,,dummy_thinq_like_log,train,base_routine,2025-11-13T22:34:00+09:00
